dataset,batch_size,technique,accuracy,precision,recall,f1,num_drifts,num_batches,auc,drift_alignment_with_batch,scenario,type_of_dataset,algorithm
Incremental (imbal.),2000,JS,0.5613944660254312,0.5939711632802496,0.5613944660254312,0.5081392171634197,17,226,0.5285716631131132,,,,NB
Incremental (imbal.),2500,Base,0.4315420622771234,0.4879881630648899,0.4315420622771234,0.3429824912152844,0,180,0.5530144969687,,,,NB
Incremental (imbal.),2500,KS95,0.5587597667483696,0.5672815570924102,0.5587597667483696,0.508985883129224,41,180,0.5228187615440257,,,,NB
Incremental (imbal.),2500,KS90,0.5590097424144552,0.5660645520100539,0.5590097424144552,0.5093895830274978,47,180,0.5203241896474498,,,,NB
Incremental (imbal.),2500,HD,0.5519462707170099,0.5813573800948744,0.5519462707170099,0.498372706662981,19,180,0.534499560385383,,,,NB
Incremental (imbal.),2500,JS,0.5519462707170099,0.5813573800948744,0.5519462707170099,0.498372706662981,19,180,0.534499560385383,,,,NB
electricity,1000,Base,0.5787650070621468,0.5674397161361405,0.5787650070621468,0.4516722534933677,0,45,0.5084178265647491,,,,NB
electricity,1000,KS95,0.6010549081920904,0.5912835397531211,0.6010549081920904,0.5587715880862777,45,45,0.555574371276669,,,,NB
electricity,1000,KS90,0.6010549081920904,0.5912835397531211,0.6010549081920904,0.5587715880862777,45,45,0.555574371276669,,,,NB
electricity,1000,HD,0.5834878177966102,0.5746858621765444,0.5834878177966102,0.4809526266039181,5,45,0.5184650335515646,,,,NB
electricity,1000,JS,0.584569209039548,0.5771699538676663,0.584569209039548,0.4845354825495467,7,45,0.520127139938012,,,,NB
electricity,1500,Base,0.5810160663841808,0.6461059738703636,0.5810160663841808,0.4381030512486208,0,30,0.5075041351031795,,,,NB
electricity,1500,KS95,0.5897113347457628,0.5771262504476463,0.5897113347457628,0.5258108587021468,30,30,0.5357939116508611,,,,NB
electricity,1500,KS90,0.5897113347457628,0.5771262504476463,0.5897113347457628,0.5258108587021468,30,30,0.5357939116508611,,,,NB
electricity,1500,HD,0.5814133121468926,0.5960640410264997,0.5814133121468926,0.4496620663414311,4,30,0.5100236366370317,,,,NB
electricity,1500,JS,0.5812808968926554,0.5763650177807366,0.5812808968926554,0.4620156731003104,10,30,0.5124850785162481,,,,NB
electricity,2000,Base,0.580662959039548,0.6396190272535699,0.580662959039548,0.4376295010152775,0,22,0.5071427988300151,,,,NB
electricity,2000,KS95,0.5913665254237288,0.5829332014598693,0.5913665254237288,0.5191959142709108,22,22,0.5346010472089305,,,,NB
electricity,2000,KS90,0.5913665254237288,0.5829332014598693,0.5913665254237288,0.5191959142709108,22,22,0.5346010472089305,,,,NB
electricity,2000,HD,0.5840616172316384,0.6376144371941495,0.5840616172316384,0.4489953746398868,6,22,0.5119157238883939,,,,NB
electricity,2000,JS,0.58545197740113,0.5842441116702548,0.58545197740113,0.4798297109715586,7,22,0.5196059108488351,,,,NB
electricity,2500,Base,0.5800450211864406,0.6420224695101819,0.5800450211864406,0.4353892858685526,0,18,0.506251447666143,,,,NB
electricity,2500,KS95,0.5913885946327684,0.5828432044985141,0.5913885946327684,0.5195897876573115,18,18,0.5347429128839534,,,,NB
electricity,2500,KS90,0.5913885946327684,0.5828432044985141,0.5913885946327684,0.5195897876573115,18,18,0.5347429128839534,,,,NB
electricity,2500,HD,0.5880782132768362,0.5847442415053401,0.5880782132768362,0.4947171429904018,7,18,0.5252276904660647,,,,NB
electricity,2500,JS,0.5849223163841808,0.5773290811740754,0.5849223163841808,0.4868067394068642,7,18,0.5209519725963534,,,,NB
Incremental-abrupt-reoccurring (imbal.),1000,Base,0.5717402012525509,0.5842515775215956,0.5717402012525509,0.5220348250700263,0,355,0.5439322187703699,,,,NB
Incremental-abrupt-reoccurring (imbal.),1000,KS95,0.5833255928506087,0.5874321057274946,0.5833255928506087,0.5479844725667907,41,355,0.5125410678053683,,,,NB
Incremental-abrupt-reoccurring (imbal.),1000,KS90,0.5819717120540426,0.5845393923350545,0.5819717120540426,0.547376728306173,53,355,0.5117949286245025,,,,NB
Incremental-abrupt-reoccurring (imbal.),1000,HD,0.5869903595806065,0.5895808439136434,0.5869903595806065,0.5521112013115755,19,355,0.5116726203105904,,,,NB
Incremental-abrupt-reoccurring (imbal.),1000,JS,0.5869509534867356,0.5896158435136847,0.5869509534867356,0.5521022774744345,19,355,0.5111835439212423,,,,NB
Incremental-abrupt-reoccurring (imbal.),1500,Base,0.5710308915628738,0.5834807170928512,0.5710308915628738,0.5212514029487858,0,236,0.5445194933865407,,,,NB
Incremental-abrupt-reoccurring (imbal.),1500,KS95,0.5812004785025684,0.5825904458125628,0.5812004785025684,0.5458453577042327,36,236,0.5119689597284853,,,,NB
Incremental-abrupt-reoccurring (imbal.),1500,KS90,0.5786953768207727,0.5798354270312369,0.5786953768207727,0.5433350620704785,46,236,0.512969316214331,,,,NB
Incremental-abrupt-reoccurring (imbal.),1500,HD,0.5788079656604039,0.5808725109712526,0.5788079656604039,0.5429930374615582,16,236,0.5149885863454788,,,,NB
Incremental-abrupt-reoccurring (imbal.),1500,JS,0.5809415241714165,0.5805712887664036,0.5809415241714165,0.5430228507979614,14,236,0.5130504268318463,,,,NB
Incremental-abrupt-reoccurring (imbal.),2000,Base,0.57033284075716,0.5830770929084659,0.57033284075716,0.5205088355415031,0,177,0.5441899275639577,,,,NB
Incremental-abrupt-reoccurring (imbal.),2000,KS95,0.5803279149954261,0.5836677167157094,0.5803279149954261,0.5450409271479104,35,177,0.5123164331456584,,,,NB
Incremental-abrupt-reoccurring (imbal.),2000,KS90,0.5785799732601505,0.581817164832455,0.5785799732601505,0.5434343233010358,45,177,0.5110788959490298,,,,NB
Incremental-abrupt-reoccurring (imbal.),2000,HD,0.5691759904299486,0.5692693936983043,0.5691759904299486,0.5310367372106466,15,177,0.5180031915110846,,,,NB
Incremental-abrupt-reoccurring (imbal.),2000,JS,0.5691759904299486,0.5692693936983043,0.5691759904299486,0.5310367372106466,15,177,0.5180031915110846,,,,NB
Incremental-abrupt-reoccurring (imbal.),2500,Base,0.5696854549292801,0.5824190664030294,0.5696854549292801,0.5197553800053835,0,142,0.5448565689896421,,,,NB
Incremental-abrupt-reoccurring (imbal.),2500,KS95,0.5701949194286117,0.564468284290079,0.5701949194286117,0.5325731812925154,31,142,0.5220106426849489,,,,NB
Incremental-abrupt-reoccurring (imbal.),2500,KS90,0.5702371402434734,0.5645047704667608,0.5702371402434734,0.5326213744311804,32,142,0.5220684873657098,,,,NB
Incremental-abrupt-reoccurring (imbal.),2500,HD,0.5530701569206953,0.5423097088622568,0.5530701569206953,0.5144511948017093,15,142,0.5251324572666716,,,,NB
Incremental-abrupt-reoccurring (imbal.),2500,JS,0.5547505453521919,0.5431274607076301,0.5547505453521919,0.5158367800801118,16,142,0.5301610247200241,,,,NB
Incremental-gradual (imbal.),1000,Base,0.4848070442287699,0.5114483405416774,0.4848070442287699,0.4661186844993004,0,143,0.4738874242346387,,,,NB
Incremental-gradual (imbal.),1000,KS95,0.5930939207245174,0.5916775944022947,0.5930939207245174,0.5504227973984187,21,143,0.4398834082287813,,,,NB
Incremental-gradual (imbal.),1000,KS90,0.5930729889829267,0.6216234792192024,0.5930729889829267,0.5516954014092484,26,143,0.4368847456942755,,,,NB
Incremental-gradual (imbal.),1000,HD,0.5913147226893102,0.5899594510987721,0.5913147226893102,0.5482937971662094,10,143,0.4367011351647046,,,,NB
Incremental-gradual (imbal.),1000,JS,0.591133314262191,0.58961031112713,0.591133314262191,0.5481961217689018,11,143,0.4360470503602487,,,,NB
Incremental-gradual (imbal.),1500,Base,0.4830906414183348,0.5099587636239554,0.4830906414183348,0.4644567293355928,0,95,0.4747622462434708,,,,NB
Incremental-gradual (imbal.),1500,KS95,0.5837374322334866,0.58042459909205,0.5837374322334866,0.5426765151019353,18,95,0.436919365779211,,,,NB
Incremental-gradual (imbal.),1500,KS90,0.5832071614465228,0.5808976041476169,0.5832071614465228,0.5421464369265325,21,95,0.4369079887613888,,,,NB
Incremental-gradual (imbal.),1500,HD,0.5871841923487507,0.5872700403218692,0.5871841923487507,0.5446034104011429,10,95,0.4419099083477708,,,,NB
Incremental-gradual (imbal.),1500,JS,0.5877284176301082,0.5878886937337562,0.5877284176301082,0.5450453368962537,11,95,0.4397508275543956,,,,NB
Incremental-gradual (imbal.),2000,Base,0.4813393523719151,0.5087076925067133,0.4813393523719151,0.4627904048443949,0,71,0.4759731560223119,,,,NB
Incremental-gradual (imbal.),2000,KS95,0.5812674867257872,0.6037235773782339,0.5812674867257872,0.5407657882703243,19,71,0.4368142960180017,,,,NB
Incremental-gradual (imbal.),2000,KS90,0.5864794903818648,0.6079467482314742,0.5864794903818648,0.5456379154025913,21,71,0.4407669433697296,,,,NB
Incremental-gradual (imbal.),2000,HD,0.5690293951424406,0.570648452693032,0.5690293951424406,0.5284217792582314,11,71,0.4455368173097548,,,,NB
Incremental-gradual (imbal.),2000,JS,0.5690293951424406,0.570648452693032,0.5690293951424406,0.5284217792582314,11,71,0.4455368173097548,,,,NB
Incremental-gradual (imbal.),2500,Base,0.479364791415195,0.5069006341437776,0.479364791415195,0.4608645649240996,0,57,0.4771051574377082,,,,NB
Incremental-gradual (imbal.),2500,KS95,0.5808209429051862,0.5779585369718283,0.5808209429051862,0.5401653740348418,15,57,0.4406233582729267,,,,NB
Incremental-gradual (imbal.),2500,KS90,0.5866818305505745,0.5830780877552381,0.5866818305505745,0.5453377962736107,18,57,0.4341304856012826,,,,NB
Incremental-gradual (imbal.),2500,HD,0.5700899367163679,0.5729672921910263,0.5700899367163679,0.5291210531496214,8,57,0.4634572267686976,,,,NB
Incremental-gradual (imbal.),2500,JS,0.5700899367163679,0.5729672921910263,0.5700899367163679,0.5291210531496214,8,57,0.4634572267686976,,,,NB
Incremental-abrupt-reoccurring (bal.),1000,Base,0.502989706327581,0.5099188265155884,0.502989706327581,0.4981929999782955,0,52,0.4384791048472984,,,,NB
Incremental-abrupt-reoccurring (bal.),1000,KS95,0.58467680896155,0.5804366519476387,0.58467680896155,0.581269003275876,19,52,0.4038504585357544,,,,NB
Incremental-abrupt-reoccurring (bal.),1000,KS90,0.5830684226460793,0.5788010908523327,0.5830684226460793,0.5794975660204695,21,52,0.4056498391149653,,,,NB
Incremental-abrupt-reoccurring (bal.),1000,HD,0.5245420829548895,0.5344767173881467,0.5245420829548895,0.5247058148252579,9,52,0.4423088082648834,,,,NB
Incremental-abrupt-reoccurring (bal.),1000,JS,0.5125075688767787,0.5233840111772003,0.5125075688767787,0.5119980593524631,10,52,0.4640694630572818,,,,NB
Incremental-abrupt-reoccurring (bal.),1500,Base,0.4966318498334847,0.5034472351207073,0.4966318498334847,0.4921957733399652,0,35,0.4397177530789036,,,,NB
Incremental-abrupt-reoccurring (bal.),1500,KS95,0.5498221313957009,0.550274970706824,0.5498221313957009,0.549583227059355,17,35,0.4392347228821787,,,,NB
Incremental-abrupt-reoccurring (bal.),1500,KS90,0.5558015440508629,0.5532108781986136,0.5558015440508629,0.5539997932686286,21,35,0.4374442465605951,,,,NB
Incremental-abrupt-reoccurring (bal.),1500,HD,0.4888548289433848,0.5260118301094019,0.4888548289433848,0.4958350338134887,6,35,0.4656797067895505,,,,NB
Incremental-abrupt-reoccurring (bal.),1500,JS,0.4888548289433848,0.5260118301094019,0.4888548289433848,0.4958350338134887,6,35,0.4656797067895505,,,,NB
Incremental-abrupt-reoccurring (bal.),2000,Base,0.4909930366333636,0.4973078029089961,0.4909930366333636,0.4857692524173883,0,26,0.4403353332079416,,,,NB
Incremental-abrupt-reoccurring (bal.),2000,KS95,0.4757417499243112,0.482282731111302,0.4757417499243112,0.4770651270376783,13,26,0.4517575326307271,,,,NB
Incremental-abrupt-reoccurring (bal.),2000,KS90,0.4757417499243112,0.482282731111302,0.4757417499243112,0.4770651270376783,13,26,0.4517575326307271,,,,NB
Incremental-abrupt-reoccurring (bal.),2000,HD,0.4771798365122616,0.4930863634116032,0.4771798365122616,0.4779167353719626,6,26,0.4487406366085327,,,,NB
Incremental-abrupt-reoccurring (bal.),2000,JS,0.4771798365122616,0.4930863634116032,0.4771798365122616,0.4779167353719626,6,26,0.4487406366085327,,,,NB
Incremental-abrupt-reoccurring (bal.),2500,Base,0.48830608537693,0.4942853489979816,0.48830608537693,0.4831400764867076,0,21,0.4394085776100663,,,,NB
Incremental-abrupt-reoccurring (bal.),2500,KS95,0.4398652739933394,0.4467703900668535,0.4398652739933394,0.4422408699295925,14,21,0.4706228007463284,,,,NB
Incremental-abrupt-reoccurring (bal.),2500,KS90,0.4398652739933394,0.4467703900668535,0.4398652739933394,0.4422408699295925,14,21,0.4706228007463284,,,,NB
Incremental-abrupt-reoccurring (bal.),2500,HD,0.4525809869815319,0.4586919236780786,0.4525809869815319,0.4510672668617849,7,21,0.4516986624433571,,,,NB
Incremental-abrupt-reoccurring (bal.),2500,JS,0.4525809869815319,0.4586919236780786,0.4525809869815319,0.4510672668617849,7,21,0.4516986624433571,,,,NB
Abrupt (bal.),1000,Base,0.4707198759782962,0.5099746411301055,0.4707198759782962,0.4581843822761067,0,79,0.5635200723925351,,,,NB
Abrupt (bal.),1000,KS95,0.5295926787187758,0.5413038877930243,0.5295926787187758,0.5221502412737354,43,79,0.5707548490928153,,,,NB
Abrupt (bal.),1000,KS90,0.533718400720126,0.5464497376514982,0.533718400720126,0.5271637154581124,46,79,0.5576504231950741,,,,NB
Abrupt (bal.),1000,HD,0.4742829995249168,0.4787060865088726,0.4742829995249168,0.4635589999739988,19,79,0.5934923594000866,,,,NB
Abrupt (bal.),1000,JS,0.4742829995249168,0.4787060865088726,0.4742829995249168,0.4635589999739988,19,79,0.5934923594000866,,,,NB
Abrupt (bal.),1500,Base,0.4564923861675793,0.4990693679287776,0.4564923861675793,0.4445994516445852,0,53,0.569532876752419,,,,NB
Abrupt (bal.),1500,KS95,0.474370514840097,0.4716002091463145,0.474370514840097,0.4643453557155734,38,53,0.5905435078923674,,,,NB
Abrupt (bal.),1500,KS90,0.474370514840097,0.4715831220986938,0.474370514840097,0.4643876808352747,39,53,0.5905742480254726,,,,NB
Abrupt (bal.),1500,HD,0.4099967494311504,0.4094777370026917,0.4099967494311504,0.4018074310229087,13,53,0.6082337460589622,,,,NB
Abrupt (bal.),1500,JS,0.4099967494311504,0.4094777370026917,0.4099967494311504,0.4018074310229087,13,53,0.6082337460589622,,,,NB
Abrupt (bal.),2000,Base,0.4518415722751481,0.4919171020872103,0.4518415722751481,0.4351263515288258,0,39,0.5778911195064117,,,,NB
Abrupt (bal.),2000,KS95,0.4318505738504238,0.4257501764474136,0.4318505738504238,0.4180612538676087,31,39,0.6419771052012716,,,,NB
Abrupt (bal.),2000,KS90,0.4318505738504238,0.4257501764474136,0.4318505738504238,0.4180612538676087,31,39,0.6419771052012716,,,,NB
Abrupt (bal.),2000,HD,0.3690770884904858,0.3525976154313771,0.3690770884904858,0.3483482321513487,14,39,0.6425205500153135,,,,NB
Abrupt (bal.),2000,JS,0.3690770884904858,0.3525976154313771,0.3690770884904858,0.3483482321513487,14,39,0.6425205500153135,,,,NB
Abrupt (bal.),2500,Base,0.4415772760233041,0.4832971949714276,0.4415772760233041,0.424324266667093,0,31,0.5874753483179788,,,,NB
Abrupt (bal.),2500,KS95,0.3906058560248043,0.3749043643163627,0.3906058560248043,0.374385976805743,27,31,0.6456493396208562,,,,NB
Abrupt (bal.),2500,KS90,0.3885054884604806,0.3731260467419344,0.3885054884604806,0.3726862488169877,28,31,0.6448697556653467,,,,NB
Abrupt (bal.),2500,HD,0.3132548195934288,0.3115019773612659,0.3132548195934288,0.2877750720970305,6,31,0.6273604543836204,,,,NB
Abrupt (bal.),2500,JS,0.3132548195934288,0.3115019773612659,0.3132548195934288,0.2877750720970305,6,31,0.6273604543836204,,,,NB
Incremental (bal.),1000,Base,0.5051387281209443,0.5161086747379975,0.5051387281209443,0.5001523261402718,0,57,0.4868544577752541,,,,NB
Incremental (bal.),1000,KS95,0.5862885404609071,0.5885002322000417,0.5862885404609071,0.5811216019444813,15,57,0.4544521411400083,,,,NB
Incremental (bal.),1000,KS90,0.585815005787646,0.5883147910506151,0.585815005787646,0.580518581618504,17,57,0.4540125429245474,,,,NB
Incremental (bal.),1000,HD,0.5052264197271037,0.5161937234692573,0.5052264197271037,0.5002407966663064,1,57,0.4868748792244908,,,,NB
Incremental (bal.),1000,JS,0.5052264197271037,0.5161937234692573,0.5052264197271037,0.5002407966663064,1,57,0.4868748792244908,,,,NB
Incremental (bal.),1500,Base,0.5025605948998562,0.5136038635945614,0.5025605948998562,0.4974140715783515,0,38,0.4882892888192101,,,,NB
Incremental (bal.),1500,KS95,0.579343365253078,0.5811905921814253,0.579343365253078,0.5738505408831442,11,38,0.4681738568044037,,,,NB
Incremental (bal.),1500,KS90,0.580641201024238,0.5820063730555063,0.580641201024238,0.5751135071287523,12,38,0.4692777999103038,,,,NB
Incremental (bal.),1500,HD,0.5805184327756148,0.5816795945220097,0.5805184327756148,0.5750597921024201,9,38,0.4676957931360566,,,,NB
Incremental (bal.),1500,JS,0.5805184327756148,0.5816795945220097,0.5805184327756148,0.5750597921024201,9,38,0.4676957931360566,,,,NB
Incremental (bal.),2000,Base,0.5013855273773195,0.5120153284338362,0.5013855273773195,0.4959334954988946,0,28,0.4886605689708979,,,,NB
Incremental (bal.),2000,KS95,0.5796239783927882,0.5809571635518175,0.5796239783927882,0.5742338986100844,12,28,0.4681561494302175,,,,NB
Incremental (bal.),2000,KS90,0.5799747448174261,0.5812125411996332,0.5799747448174261,0.5745914627699146,13,28,0.4676843864909755,,,,NB
Incremental (bal.),2000,HD,0.5067171770318145,0.5173724743791639,0.5067171770318145,0.501773222065131,2,28,0.4912711825058894,,,,NB
Incremental (bal.),2000,JS,0.576432003928584,0.5788189127568155,0.576432003928584,0.5711971948256228,7,28,0.4718871145427926,,,,NB
Incremental (bal.),2500,Base,0.4996843102178259,0.5108667748356573,0.4996843102178259,0.4939129330692338,0,22,0.4857313489366036,,,,NB
Incremental (bal.),2500,KS95,0.5777999929846716,0.5788531764815062,0.5777999929846716,0.5719182702300699,13,22,0.4704756969638979,,,,NB
Incremental (bal.),2500,KS90,0.5777999929846716,0.5788531764815062,0.5777999929846716,0.5719182702300699,13,22,0.4704756969638979,,,,NB
Incremental (bal.),2500,HD,0.4996843102178259,0.5108667748356573,0.4996843102178259,0.4939129330692338,0,22,0.4857313489366036,,,,NB
Incremental (bal.),2500,JS,0.4996843102178259,0.5108667748356573,0.4996843102178259,0.4939129330692338,0,22,0.4857313489366036,,,,NB
SEA,1000,Base,0.70072,0.6931407680832358,0.70072,0.6902873658022481,0,50,0.6594453724502309,,,,NB
SEA,1000,KS95,0.69648,0.6894508281223171,0.69648,0.689753123645876,4,50,0.6618488579394177,,,,NB
SEA,1000,KS90,0.6964,0.6892962324812792,0.6964,0.6895120068477552,6,50,0.6614534535410745,,,,NB
SEA,1000,HD,0.69922,0.6916205239138293,0.69922,0.6899978170145379,4,50,0.6600060810482395,,,,NB
SEA,1000,JS,0.69934,0.6917120960820651,0.69934,0.689850637140497,4,50,0.6596621853337731,,,,NB
SEA,1500,Base,0.70108,0.6935332317611962,0.70108,0.6905274178444544,0,33,0.6596062337038981,,,,NB
SEA,1500,KS95,0.70032,0.6927129067265722,0.70032,0.6901250385604261,2,33,0.659442569233492,,,,NB
SEA,1500,KS90,0.69648,0.6893392401915172,0.69648,0.6894955342122352,4,33,0.6613477871843476,,,,NB
SEA,1500,HD,0.69606,0.6891319304512511,0.69606,0.6895909775717385,7,33,0.6619300944486934,,,,NB
SEA,1500,JS,0.69606,0.6891319304512511,0.69606,0.6895909775717385,7,33,0.6619300944486934,,,,NB
SEA,2000,Base,0.7009,0.6933358032879146,0.7009,0.6903622028525188,0,25,0.6594506424638041,,,,NB
SEA,2000,KS95,0.7009,0.6933358032879146,0.7009,0.6903622028525188,1,25,0.6594506424638041,,,,NB
SEA,2000,KS90,0.69582,0.688726709224321,0.69582,0.6890194256082085,5,25,0.6610345022916051,,,,NB
SEA,2000,HD,0.69698,0.6897339913926404,0.69698,0.6896649598068463,1,25,0.6612210128089532,,,,NB
SEA,2000,JS,0.69698,0.6897339913926404,0.69698,0.6896649598068463,1,25,0.6612210128089532,,,,NB
SEA,2500,Base,0.70094,0.6933790952528137,0.70094,0.6903613208657043,0,20,0.659422862823194,,,,NB
SEA,2500,KS95,0.69606,0.6888392481538808,0.69606,0.6889329933125754,2,20,0.6606473533157142,,,,NB
SEA,2500,KS90,0.69586,0.6886399732304467,0.69586,0.6887596698105457,4,20,0.6604956304808236,,,,NB
SEA,2500,HD,0.69634,0.6891069263232071,0.69634,0.6891462933870119,3,20,0.660803645359993,,,,NB
SEA,2500,JS,0.69634,0.6891069263232071,0.69634,0.6891462933870119,3,20,0.660803645359993,,,,NB
synthetic_dataset_with_parallel_drifts_incremental,1000,Base,0.6569,0.6638446082582435,0.6569,0.6532707563237927,0,80,0.6569640066265651,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1000,KS95,0.66235,0.6695955766538393,0.66235,0.6587483548518851,12,80,0.662414274380576,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1000,KS90,0.6647625,0.6703283747665156,0.6647625,0.6620388704604023,14,80,0.6648186737572944,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1000,HD,0.659875,0.6736885590457916,0.659875,0.6530349850210301,4,80,0.6599628202979766,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1000,JS,0.659875,0.6736885590457916,0.659875,0.6530349850210301,4,80,0.6599628202979766,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1500,Base,0.656,0.6626625631101104,0.656,0.6524859079048125,0,53,0.6560629125245752,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1500,KS95,0.6609625,0.6693002251511145,0.6609625,0.6567834307180268,9,53,0.661031531652942,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1500,KS90,0.6640375,0.6695949901519959,0.6640375,0.6613003120724538,11,53,0.6640937515991217,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1500,HD,0.6587625,0.6679198467815997,0.6587625,0.6540963468146279,7,53,0.6588351557949826,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,1500,JS,0.6586625,0.6678763867204328,0.6586625,0.6539643771747504,6,53,0.6587353901310118,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2000,Base,0.65645,0.662846071969295,0.65645,0.6530869655228118,0,40,0.6565116001998438,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2000,KS95,0.6619625,0.6680668045903106,0.6619625,0.6589053610589596,7,40,0.6620217351647403,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2000,KS90,0.6635875,0.668173347507529,0.6635875,0.6613130947579248,8,40,0.6636387826713994,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2000,HD,0.6576125,0.6659886004964028,0.6576125,0.6532869342089852,5,40,0.6576823740946774,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2000,JS,0.6576125,0.6659886004964028,0.6576125,0.6532869342089852,5,40,0.6576823740946774,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2500,Base,0.6559625,0.6621743578711068,0.6559625,0.65267961716333,0,32,0.656023326571612,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2500,KS95,0.658425,0.6669726663993369,0.658425,0.6540458860654613,7,32,0.6584953822247587,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2500,KS90,0.658425,0.6669726663993369,0.658425,0.6540458860654613,7,32,0.6584953822247587,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2500,HD,0.65555,0.665329705493444,0.65555,0.6504334739109998,2,32,0.6556256779787805,1.0,parallel_incremental,synthetic,NB
synthetic_dataset_with_parallel_drifts_incremental,2500,JS,0.65555,0.665329705493444,0.65555,0.6504334739109998,2,32,0.6556256779787805,1.0,parallel_incremental,synthetic,NB
magic,1000,Base,0.6518401682439537,0.7734775221475382,0.6518401682439537,0.518008249856441,0,19,0.5049342105263158,,,,NB
magic,1000,KS95,0.9648790746582544,0.9666837498988916,0.9648790746582544,0.964419069483706,19,19,0.9500598086124402,,,,NB
magic,1000,KS90,0.9648790746582544,0.9666837498988916,0.9648790746582544,0.964419069483706,19,19,0.9500598086124402,,,,NB
magic,1000,HD,0.9107781282860148,0.9215707376165896,0.9107781282860148,0.9071678485266196,3,19,0.873130980861244,,,,NB
magic,1000,JS,0.9107781282860148,0.9215707376165896,0.9107781282860148,0.9071678485266196,3,19,0.873130980861244,,,,NB
magic,1500,Base,0.6515247108307045,0.7733440260529666,0.6515247108307045,0.5172910489041626,0,12,0.5044856459330144,,,,NB
magic,1500,KS95,0.9385909568874868,0.9439039763212212,0.9385909568874868,0.9370416150101796,12,12,0.9126794258373204,,,,NB
magic,1500,KS90,0.9385909568874868,0.9439039763212212,0.9385909568874868,0.9370416150101796,12,12,0.9126794258373204,,,,NB
magic,1500,HD,0.8691903259726603,0.8911508164571421,0.8691903259726603,0.8602379632075842,1,12,0.8139952153110048,,,,NB
magic,1500,JS,0.8691903259726603,0.8911508164571421,0.8691903259726603,0.8602379632075842,1,12,0.8139952153110048,,,,NB
magic,2000,Base,0.6514195583596214,0.7732995461286178,0.6514195583596214,0.517051745506404,0,9,0.5043361244019139,,,,NB
magic,2000,KS95,0.9123028391167192,0.92275132942767,0.9123028391167192,0.9088334644532752,9,9,0.875299043062201,,,,NB
magic,2000,KS90,0.9123028391167192,0.92275132942767,0.9123028391167192,0.9088334644532752,9,9,0.875299043062201,,,,NB
magic,2000,HD,0.8310199789695057,0.8659551254761317,0.8310199789695057,0.8140384768415,2,9,0.7597188995215312,,,,NB
magic,2000,JS,0.7540483701366982,0.821688683158481,0.7540483701366982,0.7075149835058067,1,9,0.6502691387559809,,,,NB
magic,2500,Base,0.65,0.7726999842013798,0.65,0.513809517290483,0,7,0.5023175837320574,,,,NB
magic,2500,KS95,0.859726603575184,0.8846765650192778,0.859726603575184,0.849097738407015,7,7,0.8005382775119617,,,,NB
magic,2500,KS90,0.859726603575184,0.8846765650192778,0.859726603575184,0.849097738407015,7,7,0.8005382775119617,,,,NB
magic,2500,HD,0.859726603575184,0.8846765650192778,0.859726603575184,0.849097738407015,2,7,0.8005382775119617,,,,NB
magic,2500,JS,0.7244479495268139,0.8066290396383469,0.7244479495268139,0.659831234425084,1,7,0.6081788277511961,,,,NB
MULTISTAGGER,1000,Base,0.60066,0.712950266416808,0.60066,0.5024378181333491,0,50,0.5553973299793393,,,,NB
MULTISTAGGER,1000,KS95,0.62722,0.7101651501101642,0.62722,0.5571270289268008,1,50,0.5869329518219467,,,,NB
MULTISTAGGER,1000,KS90,0.62722,0.7101651501101642,0.62722,0.5571270289268008,1,50,0.5869329518219467,,,,NB
MULTISTAGGER,1000,HD,0.84142,0.8414431660332405,0.84142,0.8408922341804209,11,50,0.8369728760004936,,,,NB
MULTISTAGGER,1000,JS,0.84142,0.8414431660332405,0.84142,0.8408922341804209,11,50,0.8369728760004936,,,,NB
MULTISTAGGER,1500,Base,0.5998,0.7058072536202539,0.5998,0.5022864930973798,0,33,0.5546958398552129,,,,NB
